popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
45,0.114,0.6890000000000001,190907,0.851,0,G,0.0379,-4.331,Major,0.0606,87.991,0.7609999999999999,Country
65,0.00267,0.4579999999999999,221000,0.978,2.81e-6,C#,0.119,-2.394,Major,0.1889999999999999,103.823,0.332,Rap
45,0.768,0.535,659520,0.258,8.950000000000001e-5,G,0.115,-9.499,Minor,0.033,110.953,0.281,Jazz
52,0.272,0.621,224545,0.58,0,C#,0.1369999999999999,-6.891,Major,0.1989999999999999,144.974,0.345,Rap
39,0.00716,0.259,245503.5,0.971,0,B,0.3929999999999999,-4.803999999999999,Major,0.0989,121.561,0.708,Alternative
14,0.299,0.657,102000,0.387,0.897,C#,0.11,-16.445999999999998,Major,0.0371,109.996,0.1669999999999999,Anime
32,0.152,0.4029999999999999,342400,0.6679999999999999,4.02e-5,F#,0.103,-6.18,Minor,0.0599,137.907,0.161,Electronic
33,0.802,0.447,205296,0.221,0.486,F,0.332,-21.62,Minor,0.0605,152.825,0.384,Classical
56,0.0476,0.884,261267,0.3339999999999999,0.0588,C#,0.107,-18.943,Minor,0.228,98.315,0.5710000000000001,Rap
49,0.0138,0.506,221627,0.604,0.427,A,0.0435,-4.178999999999999,Major,0.0283,110.921,0.347,Alternative
45,0.145,0.594,245503.5,0.785,9.59e-5,C,0.165,-5.364,Major,0.0329,130.217,0.278,Alternative
51,0.084,0.556,245503.5,0.777,0,B,0.653,-5.65,Minor,0.0558,146.964,0.4589999999999999,Rap
55,0.0228,0.62,191280,0.87,0,G#,0.372,-4.497,Major,0.0411,103.973,0.725,Rock
59,0.205,0.674,245503.5,0.892,0,C,0.6940000000000001,-3.771,Major,0.0293,114.048,0.889,Rock
77,0.6859999999999999,0.654,252240,0.506,0.0155,B,0.155,-17.18,Minor,0.0535,123.179,0.831,Rock
36,0.965,0.134,118080,0.0106,0.915,A,0.104,-28.246,Minor,0.0373,79.148,0.0346,Classical
56,0.377,0.738,213707,0.43,1.03e-5,G,0.0945,-9.749,Major,0.0295,114.992,0.374,Rock
65,0.0014,0.29,333800,0.8390000000000001,0.476,A,0.0954,-4.459,Major,0.078,158.972,0.42,Rock
49,0.0195,0.7020000000000001,224067,0.545,0,A,0.282,-8.491,Major,0.0707,120.008,0.302,Hip-Hop
45,0.0104,0.6,195027,0.8640000000000001,2.08e-4,E,0.172,-2.669,Major,0.0663,90.882,0.873,Blues
38,0.00713,0.507,245503.5,0.883,0,A,0.536,-5.549,Major,0.182,120.582,0.598,Hip-Hop
13,0.957,0.0827,218635,0.0876,0.84,C#,0.114,-17.405,Major,0.044,82.594,0.0376,Anime
59,0.0057,0.809,174177,0.535,0,C#,0.301,-6.186,Major,0.0579999999999999,146.224,0.226,Rap
53,0.667,0.67,239147,0.649,1.3e-4,C,0.109,-7.426,Minor,0.0875,147.935,0.618,Alternative
35,0.0166,0.362,245503.5,0.449,0.0090599999999999,A#,0.1119999999999999,-8.544,Major,0.0321,123.936,0.348,Blues
39,0.7290000000000001,0.455,333307,0.762,0.00123,D#,0.502,-5.569,Major,0.0275,99.426,0.862,Blues
61,0.0891,0.784,200226,0.795,0,B,0.326,-4.159,Major,0.225,133.938,0.504,Rock
35,0.3279999999999999,0.7,216680,0.723,0.741,F,0.0852,-6.9110000000000005,Minor,0.0318,96.013,0.885,Jazz
76,0.0138,0.785,235535,0.62,0,G#,0.15,-6.667999999999999,Major,0.254,78.476,0.478,Hip-Hop
49,3.399999999999e-4,0.395,321040,0.963,3.03e-4,D,0.114,-4.361000000000001,Major,0.103,120.729,0.513,Alternative
31,0.441,0.3979999999999999,192267,0.511,5.62e-6,G,0.11,-10.203,Minor,0.0419,166.56400000000002,0.436,Jazz
53,0.0192,0.78,158224,0.498,0,C#,0.0868,-9.16,Major,0.063,144.935,0.366,Hip-Hop
58,0.00889,0.8220000000000001,218000,0.865,1.27e-6,C#,0.122,-2.441,Major,0.0469,128.017,0.1689999999999999,Rap
44,0.321,0.523,247733,0.351,0,G,0.181,-8.54,Major,0.0346,130.881,0.286,Jazz
30,0.00176,0.573,349747,0.858,0.301,D,0.208,-6.335,Major,0.0497,101.984,0.241,Electronic
4,0.957,0.217,203640,0.485,0.84,D#,0.204,-9.399,Major,0.0385,125.739,0.174,Classical
61,0.324,0.7170000000000001,298035,0.602,1.1e-5,C,0.0923,-9.441,Minor,0.3229999999999999,124.003,0.539,Hip-Hop
42,0.3229999999999999,0.807,311142,0.506,0.7609999999999999,G#,0.283,-10.902,Major,0.0563,119.998,0.544,Jazz
33,0.103,0.581,151475,0.915,1.0800000000000002e-5,F,0.0923,-4.828,Minor,0.0712,122.089,0.306,Electronic
39,0.124,0.73,247773,0.823,0.33,F,0.092,-6.732,Minor,0.0271,120.01,0.833,Jazz
41,0.149,0.778,367162,0.608,0.0199,A#,0.0874,-9.617,Minor,0.0983,123.023,0.525,Electronic
37,0.00161,0.889,860761,0.48,0.835,A#,0.0514,-12.38,Minor,0.0747,100.002,0.0751,Electronic
24,0.902,0.148,523000,0.0799,0.561,G,0.113,-27.348000000000003,Major,0.0459,83.521,0.0398,Classical
67,0.104,0.691,245503.5,0.75,0,A#,0.123,-3.934,Minor,0.347,143.744,0.345,Rap
51,0.291,0.6759999999999999,199000,0.3939999999999999,3.3100000000000005e-5,D,0.114,-12.359000000000002,Minor,0.0683,98.448,0.555,Hip-Hop
38,0.976,0.317,336333,0.0528,0.445,C,0.152,-14.751,Major,0.0332,102.368,0.165,Classical
19,0.0065099999999999,0.392,216493,0.937,8.87e-5,C,0.217,-2.291,Minor,0.083,169.94299999999998,0.527,Anime
50,0.0102,0.688,225253,0.933,0,E,0.126,-3.0210000000000004,Major,0.053,122.077,0.91,Country
57,0.115,0.615,190693,0.774,0,G,0.107,-7.037000000000001,Minor,0.528,78.308,0.389,Hip-Hop
40,0.313,0.612,330827,0.679,0.0014,F,0.0351,-5.636,Minor,0.0447,142.137,0.8420000000000001,Jazz
24,0.992,0.563,394320,0.00655,0.914,D,0.0703,-25.432,Minor,0.0979,77.94,0.0563,Anime
44,0.664,0.355,189186,0.82,0,D#,0.086,-4.45,Major,0.103,95.658,0.471,Alternative
51,0.175,0.782,182647,0.532,1.53e-6,A,0.0836,-6.415,Major,0.372,74.938,0.7090000000000001,Hip-Hop
37,0.0611,0.675,285947,0.611,0.119,G,0.0706,-5.31,Minor,0.0378,183.947,0.519,Electronic
45,0.00533,0.574,185600,0.889,6.19e-6,D,0.355,-4.691,Major,0.06,121.97,0.6920000000000001,Country
54,0.296,0.6890000000000001,191200,0.787,0,C,0.13,-4.553,Major,0.0349,120.034,0.457,Rock
36,0.922,0.662,233133,0.16,0.00291,G,0.1169999999999999,-12.726,Major,0.0321,81.02199999999999,0.212,Country
50,0.296,0.6809999999999999,279760,0.6990000000000001,0.0301,A,0.1169999999999999,-7.307,Major,0.0329,122.254,0.601,Alternative
41,0.171,0.493,250440,0.652,1.53e-6,D,0.25,-4.343,Major,0.0353,149.779,0.294,Country
30,0.257,0.741,245503.5,0.594,6.97e-4,F#,0.355,-7.579,Minor,0.177,145.915,0.8370000000000001,Anime
41,0.0606,0.677,293392,0.6,0.667,D,0.0904,-8.927999999999999,Minor,0.0295,130.043,0.599,Blues
48,0.00457,0.769,194469,0.914,0.637,A,0.565,-5.032,Major,0.12,125.879,0.179,Electronic
53,0.00242,0.504,219507,0.945,0.00257,G,0.536,-4.625,Major,0.0504,97.972,0.7440000000000001,Alternative
52,0.471,0.677,260774,0.603,0,A,0.0927,-8.812999999999999,Major,0.2689999999999999,160.029,0.244,Hip-Hop
51,0.484,0.65,251293,0.545,0.0026,C,0.129,-7.314,Major,0.0386,179.93599999999998,0.25,Hip-Hop
62,0.196,0.748,199627,0.6579999999999999,0.00642,G,0.109,-4.656000000000001,Minor,0.0526,143.954,0.4479999999999999,Rap
54,0.0013,0.342,207360,0.677,0.00671,F,0.201,-11.906,Minor,0.0568,188.6,0.501,Alternative
33,0.0688,0.752,221267,0.596,0.0204,F,0.0995,-8.054,Major,0.053,82.71799999999999,0.4539999999999999,Electronic
53,0.434,0.882,170156,0.308,2.62e-6,A,0.121,-13.485,Major,0.267,131.032,0.1689999999999999,Hip-Hop
57,0.136,0.622,120253,0.679,0,C#,0.176,-6.216,Major,0.108,170.017,0.265,Hip-Hop
33,0.00162,0.725,440947,0.888,0.88,G,0.106,-8.781,Major,0.0436,121.912,0.161,Electronic
36,0.198,0.76,233053,0.635,0,D#,0.0975,-9.58,Major,0.367,90.992,0.684,Jazz
45,0.1009999999999999,0.5720000000000001,198120,0.703,0.0254,F,0.0933,-6.318,Major,0.0279,154.025,0.616,Country
5,0.944,0.16,1778440,0.353,0.902,A#,0.105,-10.529000000000002,Major,0.0336,83.867,0.0716,Classical
47,0.0356,0.574,228056,0.8,0.00157,C#,0.424,-5.686,Minor,0.0405,73.58800000000001,0.421,Alternative
42,0.00648,0.515,203576,0.996,2.52e-4,F,0.3,-3.221,Minor,0.121,159.99200000000002,0.523,Anime
21,0.0116,0.6809999999999999,278040,0.58,0.843,C#,0.108,-8.184,Major,0.104,135.717,0.207,Electronic
59,0.528,0.722,206107,0.356,0.0289999999999999,C,0.0938,-13.966,Major,0.0828,91.928,0.0638,Rap
30,0.0145,0.519,234573,0.5760000000000001,0.392,C,0.201,-7.705,Minor,0.0289,139.981,0.1159999999999999,Electronic
49,3.07e-4,0.445,245503.5,0.72,1.6100000000000002e-5,G#,0.105,-6.946000000000001,Major,0.0502,172.14,0.155,Alternative
34,0.211,0.599,210550,0.79,6.74e-6,E,0.326,-7.155,Major,0.0295,91.029,0.718,Country
54,0.381,0.49,368547,0.4639999999999999,0.894,C#,0.0555,-7.478,Major,0.0284,104.896,0.142,Rock
44,0.0257,0.715,292409,0.8109999999999999,2.37e-4,B,0.0683,-4.783,Minor,0.121,117.013,0.552,Jazz
33,0.637,0.547,246680,0.3879999999999999,1.29e-6,E,0.157,-7.435,Major,0.0245,98.131,0.2239999999999999,Country
38,0.0869,0.535,188366,0.642,0,F#,0.125,-8.648,Major,0.0356,157.988,0.598,Country
44,0.00491,0.31,245503.5,0.983,0,C#,0.4039999999999999,-1.797,Major,0.244,148.705,0.691,Anime
50,0.825,0.428,275071,0.375,1.76e-4,C,0.0821,-9.906,Major,0.0496,78.525,0.142,Jazz
5,0.991,0.457,414133,0.00902,0.7929999999999999,E,0.0688,-21.832,Minor,0.106,66.623,0.0389,Classical
65,0.0768,0.693,190733,0.789,1.19e-6,F,0.178,-5.1610000000000005,Minor,0.0315,130.025,0.795,Country
41,0.929,0.37,600533,0.104,0.908,C,0.144,-21.112,Major,0.0364,78.729,0.134,Jazz
26,0.0575,0.8029999999999999,345667,0.908,0.908,F#,0.1009999999999999,-8.776,Major,0.0398,120.006,0.429,Electronic
25,0.951,0.0677,219613,0.139,0.867,D,0.113,-23.689,Major,0.0428,72.665,0.0535,Classical
52,0.0509,0.763,244999,0.223,0,G,0.114,-9.271,Minor,0.0646,99.977,0.743,Rap
53,0.138,0.762,190036,0.7140000000000001,0,A,0.0604,-5.352,Minor,0.275,100.001,0.823,Rap
56,0.1639999999999999,0.888,174992,0.5589999999999999,0,G#,0.103,-5.468999999999999,Minor,0.493,146.97899999999998,0.381,Hip-Hop
32,0.552,0.59,253933,0.318,0.492,C,0.0752,-19.202,Minor,0.0523,91.634,0.586,Jazz
53,0.556,0.763,156667,0.364,2.02e-5,F,0.0792,-14.244000000000002,Major,0.0559,137.132,0.715,Country
30,1.4e-4,0.374,228533,0.988,0,G#,0.0834,-3.347,Minor,0.128,100.169,0.134,Anime
55,0.0117,0.288,246200,0.757,0.14,C,0.363,-8.065,Major,0.0652,89.694,0.311,Rock
32,0.8059999999999999,0.61,120973,0.113,0.0021899999999999,C,0.079,-19.266,Major,0.0746,122.826,0.246,Classical
62,0.284,0.616,200223,0.243,0.149,A,0.264,-13.975,Major,0.103,183.948,0.56,Hip-Hop
52,0.134,0.523,184594,0.665,0,F#,0.138,-6.534,Minor,0.151,155.07299999999998,0.506,Hip-Hop
39,0.00482,0.5760000000000001,321813,0.8029999999999999,0.818,E,0.105,-8.209,Minor,0.0458,92.987,0.244,Anime
44,0.111,0.405,245503.5,0.547,8.03e-6,E,0.163,-14.29,Minor,0.0381,138.411,0.406,Country
39,0.581,0.5379999999999999,328560,0.434,0.0273,A,0.107,-10.815,Major,0.0854,85.71799999999999,0.225,Blues
50,0.674,0.3989999999999999,248854,0.578,0,D#,0.132,-3.298,Minor,0.0456,80.22,0.433,Alternative
59,3.86e-4,0.542,183480,0.939,3.85e-6,G,0.0931,-4.166,Minor,0.0822,129.983,0.256,Rock
41,0.5820000000000001,0.345,238613,0.3,7.03e-6,D,0.0762,-13.468,Major,0.0375,178.012,0.293,Country
32,0.214,0.551,258440,0.654,0,A,0.0688,-6.282,Major,0.0308,147.952,0.5710000000000001,Anime
44,0.797,0.574,222147,0.309,1.64e-5,C,0.139,-5.399,Major,0.027,133.874,0.2,Country
21,0.125,0.185,99891,0.485,0.933,C#,0.05,-17.6,Minor,0.0624,85.462,0.0423,Anime
34,0.268,0.416,179400,0.861,0.0821,A,0.173,-7.502000000000001,Major,0.118,135.316,0.63,Blues
47,0.207,0.381,213440,0.335,0.088,D,0.1,-12.797,Major,0.0362,83.792,0.259,Country
57,0.0397,0.49,268400,0.841,1.47e-5,A#,0.0987,-7.082000000000001,Major,0.0544,143.33700000000002,0.6970000000000001,Rock
57,0.614,0.5429999999999999,216004,0.7070000000000001,0.0414,D,0.118,-7.636,Major,0.07,143.915,0.515,Rock
31,0.00241,0.523,233070,0.982,0.0033,B,0.433,-3.613,Minor,0.178,90.075,0.503,Anime
28,0.0552,0.565,245503.5,0.574,0.0296,G,0.228,-9.217,Major,0.0234,96.958,0.8190000000000001,Blues
58,0.542,0.506,195547,0.441,5.37e-4,D,0.109,-7.911,Major,0.0506,198.814,0.507,Rock
52,0.296,0.628,245503.5,0.8170000000000001,0,B,0.126,-4.182,Major,0.0433,88.04899999999999,0.37,Country
45,0.0115,0.597,266926,0.862,9.44e-5,C#,0.1369999999999999,-5.872999999999999,Minor,0.0336,120.015,0.635,Alternative
35,1.65e-5,0.264,237693,0.953,0.457,C#,0.1689999999999999,-4.321000000000001,Major,0.1009999999999999,97.75,0.213,Jazz
73,0.13,0.81,290427,0.871,0,E,0.313,-2.672,Minor,0.241,87.32799999999999,0.299,Hip-Hop
52,0.00179,0.531,251373,0.856,0,G,0.088,-5.207999999999999,Major,0.157,157.92600000000002,0.508,Rock
65,9.95e-4,0.602,261560,0.755,0.0799,D,0.412,-5.791,Major,0.0397,135.042,0.6459999999999999,Rock
62,0.471,0.3879999999999999,125082,0.5579999999999999,0.155,C#,0.135,-7.476,Minor,0.0707,163.91099999999997,0.162,Hip-Hop
45,0.157,0.7909999999999999,245503.5,0.614,0.5670000000000001,G,0.624,-8.427999999999999,Minor,0.0639,118.992,0.308,Alternative
23,0.134,0.33,163800,0.415,0.847,C,0.0999,-12.811,Major,0.0478,101.865,0.0399,Anime
61,4.14e-5,0.7290000000000001,215200,0.675,0.00126,F,0.0867,-5.292000000000001,Minor,0.0286,125.036,0.74,Rap
38,1.22e-4,0.344,211387,0.986,0.4539999999999999,D#,0.401,-3.903,Minor,0.0966,143.03,0.185,Blues
41,0.0684,0.466,227467,0.912,0,D,0.0892,-3.423,Minor,0.0474,151.977,0.416,Alternative
1,0.902,0.437,228224,0.324,0.109,G,0.94,-13.893,Major,0.0364,97.657,0.445,Blues
36,0.772,0.7759999999999999,463267,0.2789999999999999,0.134,E,0.0567,-10.45,Minor,0.0615,135.866,0.509,Blues
53,0.2019999999999999,0.708,265039,0.748,0,C#,0.0994,-6.483,Major,0.0518,139.915,0.525,Country
21,0.0823,0.594,157333,0.5379999999999999,0,B,0.175,-6.727,Minor,0.0277,126.088,0.706,Anime
40,0.0304,0.7929999999999999,202498,0.868,0.0096099999999999,C,0.085,-4.001,Major,0.173,124.985,0.85,Jazz
37,0.0318,0.445,211691,0.4479999999999999,0.0026,D,0.1639999999999999,-8.986,Major,0.0268,130.653,0.484,Country
77,0.0266,0.885,168627,0.506,0,C#,0.307,-8.322000000000001,Major,0.268,148.03799999999998,0.588,Hip-Hop
37,0.988,0.4039999999999999,316360,0.074,0.914,A,0.0907,-26.185,Major,0.0426,76.497,0.36,Classical
55,0.0207,0.455,285307,0.647,0.0556,C#,0.098,-7.27,Major,0.203,99.505,0.489,Hip-Hop
0,0.986,0.48,30707,0.121,0,C,0.38,-27.574,Major,0.207,101.963,0.265,Classical
40,3.03e-4,0.711,284093,0.954,0.8340000000000001,C,0.07,-7.914,Major,0.0707,124.982,0.897,Electronic
38,6.56e-4,0.547,245503.5,0.825,0.00476,A,0.105,-1.916,Major,0.0602,149.924,0.152,Electronic
37,0.6779999999999999,0.73,163933,0.43,1.99e-6,G,0.179,-8.232000000000001,Minor,0.0434,123.472,0.5720000000000001,Jazz
19,0.00602,0.6679999999999999,154574,0.5379999999999999,0.884,A#,0.7140000000000001,-7.745,Minor,0.0358,90.587,0.75,Jazz
31,0.913,0.614,137693,0.136,3.01e-6,A#,0.0891,-14.095,Major,0.038,113.967,0.527,Blues
13,0.3279999999999999,0.612,195947,0.674,0,E,0.195,-6.172999999999999,Major,0.0415,156.047,0.432,Country
57,0.3879999999999999,0.6920000000000001,199667,0.799,0,C#,0.301,-7.923999999999999,Major,0.1639999999999999,97.978,0.5489999999999999,Hip-Hop
49,0.0422,0.659,459429,0.911,0.873,D,0.111,-9.568,Major,0.0387,131.483,0.0905,Electronic
37,0.0426,0.373,220422,0.551,8.859999999999999e-5,C,0.291,-8.317,Major,0.0331,82.06200000000001,0.465,Jazz
25,0.0616,0.493,245503.5,0.495,0.8290000000000001,A,0.1169999999999999,-18.058,Minor,0.0336,109.374,0.6890000000000001,Blues
39,0.358,0.504,252560,0.985,1.04e-4,E,0.4,-5.17,Major,0.0482,167.852,0.965,Country
49,0.762,0.521,245503.5,0.2,0.433,G#,0.138,-15.759,Major,0.0407,117.811,0.348,Blues
58,0.118,0.6629999999999999,245503.5,0.48,3.87e-4,E,0.165,-9.267,Major,0.0245,95.912,0.218,Rock
39,0.0148,0.654,183373,0.831,0,G,0.177,-3.733,Major,0.0275,119.936,0.807,Country
56,0.252,0.904,189864,0.861,0,E,0.0644,-5.132000000000001,Minor,0.249,103.978,0.6829999999999999,Rap
29,0.0265,0.484,245503.5,0.7559999999999999,0,A,0.135,-2.903,Major,0.0281,75.977,0.418,Anime
62,0.503,0.462,132952,0.371,0,A#,0.135,-11.201,Major,0.0522,139.637,0.255,Rap
47,2.33e-5,0.416,275200,0.925,0.838,E,0.125,-3.94,Major,0.0763,74.99,0.0971,Electronic
35,0.7390000000000001,0.611,154107,0.309,0.302,B,0.175,-21.41,Minor,0.0435,90.928,0.8420000000000001,Jazz
20,0.132,0.513,455613,0.603,0.355,A,0.1119999999999999,-6.936,Major,0.0315,127.983,0.371,Blues
39,0.0209,0.807,238793,0.598,0.0959,B,0.0738,-7.707000000000001,Minor,0.0493,116.021,0.895,Jazz
50,6.500000000000001e-5,0.478,236438,0.944,0,E,0.146,-4.71,Minor,0.0294,159.972,0.618,Alternative
33,0.915,0.679,454013,0.341,0.764,C,0.0999,-14.252,Minor,0.0407,105.472,0.627,Jazz
57,0.176,0.745,245503.5,0.589,0,G,0.1169999999999999,-6.852,Major,0.2769999999999999,135.089,0.575,Hip-Hop
47,0.206,0.754,260088,0.373,3.76e-5,C,0.264,-13.807,Minor,0.2239999999999999,136.714,0.352,Hip-Hop
41,0.122,0.357,192525,0.6970000000000001,0,F#,0.176,-6.952999999999999,Major,0.0487,91.651,0.306,Country
37,0.00245,0.493,263164,0.961,0.166,G,0.129,-4.689,Minor,0.161,159.993,0.324,Electronic
63,0.188,0.738,218333,0.514,0,G,0.3,-11.831,Major,0.0767,143.93200000000002,0.201,Country
41,0.974,0.376,245503.5,0.0829,0.415,G,0.127,-20.391,Minor,0.0421,138.744,0.218,Classical
19,0.836,0.369,245503.5,0.432,0.974,G,0.11,-14.482,Minor,0.0377,80.018,0.138,Anime
46,0.0489,0.763,245503.5,0.705,5.18e-6,D,0.126,-5.667000000000001,Major,0.0401,97.059,0.595,Jazz
49,0.153,0.508,91292,0.5670000000000001,0.00446,F#,0.139,-11.415,Major,0.347,146.303,0.389,Rap
50,0.7340000000000001,0.703,230440,0.408,0,D#,0.0974,-8.146,Major,0.0306,125.949,0.434,Country
39,0.496,0.612,333467,0.636,0.855,C,0.168,-13.848,Major,0.0324,104.004,0.2689999999999999,Jazz
25,0.00107,0.496,208490,0.846,0.0042299999999999,A,0.0594,-4.357,Minor,0.0478,124.361,0.933,Blues
29,0.0307,0.615,92067,0.563,2.87e-4,C,0.216,-11.731,Major,0.03,150.102,0.8640000000000001,Anime
27,0.113,0.602,202500,0.9,0,G,0.355,-3.197,Major,0.0386,102.008,0.802,Anime
56,0.00731,0.754,262800,0.888,0.00212,E,0.0821,-8.392999999999999,Major,0.176,105.927,0.7809999999999999,Hip-Hop
30,0.1369999999999999,0.738,344867,0.861,0.652,E,0.0771,-4.394,Minor,0.0781,169.72099999999998,0.965,Jazz
61,0.0304,0.856,245503.5,0.758,0,C#,0.105,-5.783,Minor,0.2269999999999999,124.073,0.18,Rap
42,7.15e-5,0.313,214533,0.958,2.13e-4,G,0.336,-3.157,Major,0.133,159.886,0.445,Alternative
42,0.149,0.6709999999999999,245503.5,0.815,0,B,0.0978,-5.907,Major,0.0684,89.944,0.748,Country
59,0.0463,0.845,265102,0.584,0,G#,0.254,-10.996,Minor,0.304,95.052,0.951,Hip-Hop
46,1.98e-4,0.313,229560,0.901,0,C#,0.5760000000000001,-3.266,Minor,0.106,110.819,0.427,Alternative
30,0.109,0.574,259293,0.979,0,C#,0.096,-1.15,Major,0.149,93.983,0.505,Anime
39,0.799,0.522,153987,0.397,0.0366,G,0.11,-8.491,Major,0.027,75.572,0.356,Blues
28,0.0159,0.682,313600,0.951,9.93e-4,C#,0.631,0.118,Major,0.25,150.064,0.5479999999999999,Electronic
38,0.00445,0.6779999999999999,208147,0.826,0.848,D,0.126,-10.42,Major,0.0521,98.241,0.495,Jazz
39,0.0476,0.642,475360,0.316,0.828,C#,0.1159999999999999,-18.527,Major,0.0663,165.60299999999998,0.0875,Electronic
65,0.363,0.701,212280,0.6940000000000001,0,D#,0.364,-5.443,Major,0.0272,97.012,0.634,Country
36,0.86,0.445,422333,0.179,0.00151,C#,0.171,-18.555,Major,0.0358,148.094,0.327,Alternative
59,0.0643,0.433,245503.5,0.877,0.00211,B,0.628,-4.061,Minor,0.0403,175.95,0.251,Rap
62,0.255,0.441,434960,0.4029999999999999,1.27e-5,D,0.13,-11.18,Minor,0.147,139.92,0.158,Hip-Hop
38,0.835,0.427,349640,0.33,4.88e-4,F,0.625,-23.442,Major,0.418,129.445,0.56,Jazz
52,0.5539999999999999,0.52,308275,0.622,0,F#,0.0996,-7.195,Minor,0.0919,147.205,0.319,Hip-Hop
48,0.5489999999999999,0.735,245503.5,0.276,2.009999999999e-4,C,0.1,-18.071,Major,0.044,142.97899999999998,0.966,Blues
67,0.00214,0.8909999999999999,196864,0.525,0,A#,0.0887,-7.666,Minor,0.214,133.126,0.15,Rap
41,0.0442,0.736,191202,0.757,0,G#,0.193,-4.138,Minor,0.134,136.043,0.68,Country
43,0.128,0.82,114481,0.0556,0.898,A,0.108,-16.535,Minor,0.322,88.272,0.467,Jazz
50,0.152,0.622,217800,0.6990000000000001,0,E,0.5720000000000001,-4.954,Major,0.0344,120.006,0.752,Country
52,1.55e-4,0.314,298533,0.991,0.0477,F,0.0968,-3.867,Minor,0.318,138.975,0.0395,Alternative
40,0.846,0.425,157773,0.132,0.942,C,0.321,-15.965,Minor,0.0367,130.224,0.191,Jazz
46,2.65e-4,0.267,464453,0.92,0.032,G,0.2019999999999999,-3.778,Minor,0.0818,95.431,0.196,Alternative
49,0.922,0.425,269000,0.0199,1.4e-4,A#,0.102,-21.988000000000003,Major,0.0447,60.888000000000005,0.181,Jazz
62,0.0291,0.8490000000000001,200098,0.476,0,G#,0.0589,-8.455,Major,0.182,134.955,0.482,Hip-Hop
58,0.3379999999999999,0.721,184892,0.695,0,A#,0.209,-4.238,Minor,0.0608,90.014,0.358,Hip-Hop
34,0.178,0.711,270693,0.337,0.0969999999999999,C#,0.0716,-14.364,Major,0.0908,180.612,0.8009999999999999,Blues
71,0.0611,0.675,238800,0.3939999999999999,0,G#,0.214,-8.539,Major,0.133,104.987,0.405,Hip-Hop
39,0.517,0.599,246427,0.489,1.05e-5,C,0.133,-9.445,Major,0.0292,135.817,0.188,Country
70,0.104,0.691,193510,0.736,0,C,0.111,-4.993,Major,0.0321,140.034,0.0395,Rap
64,0.239,0.474,270267,0.8,0,B,0.0906,-6.641,Minor,0.268,143.25,0.409,Hip-Hop
48,0.0912,0.423,321803,0.733,1.419999999999e-4,E,0.138,-5.379,Minor,0.391,85.23299999999999,0.51,Hip-Hop
56,0.281,0.706,261853,0.497,0,D#,0.252,-7.216,Minor,0.0369,96.988,0.635,Hip-Hop
45,0.0129,0.51,196880,0.825,4.09e-6,F,0.636,-4.566,Major,0.035,79.264,0.764,Alternative
52,0.0665,0.245,323200,0.773,4.599999999999e-4,C,0.358,-5.985,Major,0.0525,148.134,0.4639999999999999,Rock
44,0.321,0.6829999999999999,214562,0.5660000000000001,0,A,0.1119999999999999,-7.664,Minor,0.261,140.105,0.3389999999999999,Country
28,0.994,0.3379999999999999,130320,0.0125,0.912,G,0.065,-31.286,Major,0.062,168.218,0.047,Classical
40,0.877,0.7559999999999999,245503.5,0.516,0.853,A#,0.109,-10.642,Minor,0.2289999999999999,91.475,0.1989999999999999,Jazz
67,0.299,0.575,204040,0.684,0,C#,0.614,-6.007000000000001,Major,0.325,172.155,0.926,Rap
52,0.048,0.735,247721,0.473,0,C#,0.221,-9.547,Major,0.196,124.178,0.439,Rap
61,0.0353,0.701,152253,0.525,2.55e-6,C#,0.0615,-7.938,Minor,0.382,75.693,0.385,Hip-Hop
44,0.7829999999999999,0.418,319067,0.531,2.11e-6,F#,0.127,-11.441,Major,0.1,94.066,0.612,Jazz
47,0.261,0.637,245503.5,0.804,0,A,0.208,-4.743,Major,0.2289999999999999,145.944,0.562,Rap
35,0.985,0.642,245503.5,0.223,1.03e-4,D,0.0955,-12.646,Major,0.0386,108.108,0.4039999999999999,Blues
49,0.127,0.631,255130,0.604,0,G,0.22,-9.936,Major,0.141,101.925,0.639,Jazz
43,0.953,0.511,191533,0.2339999999999999,2.74e-4,A#,0.1119999999999999,-10.592,Major,0.0282,76.01100000000001,0.124,Country
63,0.0812,0.331,243213,0.607,1.59e-5,C,0.23,-4.7860000000000005,Major,0.0676,158.737,0.118,Rock
44,0.994,0.0865,307627,0.00158,0.91,C#,0.127,-44.108,Minor,0.0463,66.624,0.0715,Classical
57,0.00474,0.63,245503.5,0.942,7.44e-4,D,0.326,-3.195,Major,0.0485,101.996,0.5429999999999999,Alternative
11,0.871,0.517,43925,0.21,0.8590000000000001,G,0.111,-24.098000000000003,Major,0.0395,119.965,0.0766,Anime
39,0.0185,0.802,194590,0.7929999999999999,0,B,0.363,-4.578,Major,0.198,150.143,0.564,Electronic
19,0.00281,0.725,97707,0.42,0.873,C#,0.0741,-8.728,Major,0.05,130.012,0.8059999999999999,Anime
54,0.00179,0.61,190467,0.762,4.32e-4,D,0.28,-2.7030000000000003,Major,0.0271,106.029,0.727,Blues
58,0.0289999999999999,0.5329999999999999,234307,0.7390000000000001,0,F,0.266,-3.573,Minor,0.0602,81.37,0.617,Rap
